"","whiteRatio","name_img","sizeRatio"
"71",0.37962962962963,"img-1061.png",0.892857142857143
"72",0.301619433198381,"img-1062.png",12
"73",0.384615384615385,"img-1063.png",1.84615384615385
"74",0.375082399472643,"img-1064.png",1.56
"75",0.226588628762542,"img-1065.png",8.375
"76",0.410526315789474,"img-1066.png",1.54545454545455
"77",0.421052631578947,"img-1067.png",2.42857142857143
"78",0.40952380952381,"img-1068.png",9.5
"79",0.338888888888889,"img-1069.png",0.5
"80",0.351950354609929,"img-107.png",3.46153846153846
"81",0.403846153846154,"img-1070.png",12
"82",0.393181818181818,"img-1071.png",9
"83",0.285714285714286,"img-1072.png",1.42857142857143
"84",0.372636262513904,"img-1073.png",1.08
"85",0.446153846153846,"img-1074.png",8
"86",0.203961848862803,"img-1075.png",4.5
"87",0.218140929535232,"img-1076.png",3.66666666666667
"88",0.417989417989418,"img-1077.png",3.8
"89",0.402116402116402,"img-1078.png",3.16666666666667
"90",0.398148148148148,"img-1079.png",6.25
"91",0.335992907801418,"img-108.png",7.5
"92",0.469827586206897,"img-1080.png",3
"93",0.461538461538462,"img-1081.png",1.66666666666667
"94",0.388888888888889,"img-1082.png",1.66666666666667
"95",0.379166666666667,"img-1083.png",6
"96",0.347826086956522,"img-1084.png",2.58823529411765
"97",0.346153846153846,"img-1085.png",2.18181818181818
"98",0.401021711366539,"img-1086.png",1.13636363636364
"99",0.449553001277139,"img-1087.png",2.77777777777778
"100",0.401021711366539,"img-1088.png",1.13636363636364
"101",0.424501424501425,"img-1089.png",1.09090909090909
"102",0.344858156028369,"img-109.png",4.5
"103",0.471879286694102,"img-1090.png",1.19047619047619
"104",0.414351851851852,"img-1091.png",2.08333333333333
"105",0.407563025210084,"img-1092.png",2.16666666666667
"106",0.322222222222222,"img-1093.png",2.09090909090909
"107",0.37037037037037,"img-1094.png",3.125
"108",0.430803571428571,"img-1095.png",3.25
"109",0.37962962962963,"img-1096.png",3.25
"110",0.412698412698413,"img-1097.png",8.66666666666667
"111",0.446913580246914,"img-1098.png",2.27272727272727
"112",0.412345679012346,"img-1099.png",4.16666666666667
"113",0.367441860465116,"img-11.png",10.25
"114",0.358156028368794,"img-110.png",4.09090909090909
"115",0.456551724137931,"img-1100.png",2.45454545454545
"116",0.465608465608466,"img-1101.png",1.85714285714286
"117",0.444137931034483,"img-1102.png",2.25
"118",0.446153846153846,"img-1103.png",3.6
"119",0.565610859728507,"img-1104.png",2.14285714285714
"120",0.446969696969697,"img-1105.png",1.5
"121",0.357988165680473,"img-1106.png",4.8
"122",0.510989010989011,"img-1107.png",4.33333333333333
"123",0.355029585798817,"img-1108.png",1.41176470588235
"124",0.265653495440729,"img-1109.png",22.5
"125",0.359042553191489,"img-111.png",7.5
"126",0.349112426035503,"img-1110.png",6
"127",0.488095238095238,"img-1111.png",20
"128",0.511363636363636,"img-1112.png",21
"129",0.420454545454545,"img-1113.png",42
"130",0.530952380952381,"img-1114.png",40
"131",0.444168734491315,"img-1115.png",4.14285714285714
"132",0.456706281833616,"img-1116.png",1.8125
"133",0.453310696095076,"img-1117.png",1.93333333333333
"134",0.430864197530864,"img-1118.png",1.86666666666667
"135",0.386666666666667,"img-1119.png",1.3
"136",0.360815602836879,"img-112.png",5
"137",0.380730380730381,"img-1120.png",1.06896551724138
"138",0.341346153846154,"img-1121.png",24
"139",0.365,"img-1122.png",2.55555555555556
"140",0.3825,"img-1123.png",2.55555555555556
"141",0.190917874396135,"img-1124.png",2.03030303030303
"142",0.345390070921986,"img-1125.png",0.756756756756757
"143",0.354,"img-1126.png",2.3
"144",0.42,"img-1127.png",2.55555555555556
"145",0.41,"img-1128.png",2.09090909090909
"146",0.436,"img-1129.png",2.55555555555556
"147",0.339555555555556,"img-113.png",8.6
"148",0.411111111111111,"img-1130.png",0.777777777777778
"149",0.397037037037037,"img-1131.png",0.777777777777778
"150",0.388571428571429,"img-1132.png",26
"151",0.367446393762183,"img-1133.png",0.892857142857143
"152",0.42911877394636,"img-1134.png",3.85714285714286
"153",0.274209486166008,"img-1135.png",6.28571428571429
"154",0.406593406593407,"img-1136.png",2.375
"155",0.387345679012346,"img-1137.png",6.57142857142857
"156",0.300841514726508,"img-1138.png",2.31578947368421
"157",0.306451612903226,"img-1139.png",1.23809523809524
"158",0.33786231884058,"img-114.png",4
"159",0.386363636363636,"img-1140.png",0.666666666666667
"160",0.390123456790123,"img-1141.png",1.92307692307692
"161",0.35989010989011,"img-1142.png",2.4
"162",0.39010989010989,"img-1143.png",13
"163",0.427377220480669,"img-1144.png",27
"164",0.398739164696612,"img-1145.png",0.657894736842105
"165",0.446153846153846,"img-1146.png",1.41176470588235
"166",0.421538461538462,"img-1147.png",1.2
"167",0.315217391304348,"img-1148.png",22
"168",0.212099125364431,"img-1149.png",5.22222222222222
"169",0.365036231884058,"img-115.png",3.66666666666667
"170",0.42495126705653,"img-1150.png",2.5
"171",0.397058823529412,"img-1151.png",5
"172",0.466346153846154,"img-1152.png",5.5
"173",0.360902255639098,"img-1153.png",4
"174",0.388663967611336,"img-1154.png",2.2
"175",0.504273504273504,"img-1155.png",2.18181818181818
"176",0.411111111111111,"img-1156.png",3.125
"177",0.406976744186047,"img-1157.png",13.6666666666667
"178",0.327441077441077,"img-1158.png",2.33333333333333
"179",0.367786391042205,"img-1159.png",2.15789473684211
"180",0.353913043478261,"img-116.png",4.4
"181",0.346036585365854,"img-1160.png",0.967741935483871
"182",0.379573170731707,"img-1161.png",0.967741935483871
"183",0.212412587412587,"img-1162.png",7.14285714285714
"184",0.196745562130178,"img-1163.png",2.94117647058824
"185",0.225524475524476,"img-1164.png",6.25
"186",0.267345050878816,"img-1165.png",5.625
"187",0.404938271604938,"img-1166.png",1.92307692307692
"188",0.357647058823529,"img-1167.png",1.64285714285714
"189",0.356481481481481,"img-1168.png",3.125
"190",0.325721153846154,"img-1169.png",1.04347826086957
"191",0.336521739130435,"img-117.png",7.33333333333333
"192",0.335336538461538,"img-1170.png",1.04347826086957
"193",0.357692307692308,"img-1171.png",1.26315789473684
"194",0.310096153846154,"img-1172.png",0.608695652173913
"195",0.395833333333333,"img-1173.png",5
"196",0.419435215946844,"img-1174.png",0.742857142857143
"197",0.434343434343434,"img-1175.png",2.33333333333333
"198",0.35778175313059,"img-1176.png",41
"199",0.418330308529946,"img-1177.png",1.08
"200",0.391111111111111,"img-1178.png",2.3
"201",0.302387267904509,"img-1179.png",24
"202",0.428104575163399,"img-118.png",5.33333333333333
"203",0.410714285714286,"img-1180.png",1.25
"204",0.411111111111111,"img-1181.png",3.25
"205",0.366987179487179,"img-1182.png",1.6
"206",0.461538461538462,"img-1183.png",12
"207",0.307142857142857,"img-1184.png",1.52941176470588
"208",0.420454545454545,"img-1185.png",1.5
"209",0.406593406593407,"img-1186.png",0.625
"210",0.442307692307692,"img-1187.png",2
"211",0.210403726708075,"img-1188.png",4.88888888888889
"212",0.223015873015873,"img-1189.png",4.3
"213",0.348484848484849,"img-119.png",4.16666666666667
"214",0.239906832298137,"img-1190.png",4.88888888888889
"215",0.34943351222421,"img-1191.png",3.15384615384615
"216",0.412087912087912,"img-1192.png",1.53846153846154
"217",0.413708690330477,"img-1193.png",1.57692307692308
"218",0.419354838709677,"img-1194.png",5.8
"219",0.460829493087558,"img-1195.png",4.83333333333333
"220",0.45852534562212,"img-1196.png",4.83333333333333
"221",0.483870967741935,"img-1197.png",4.83333333333333
"222",0.481566820276498,"img-1198.png",4.83333333333333
"223",0.416091954022988,"img-1199.png",3.375
"224",0.350290697674419,"img-12.png",13.6666666666667
"225",0.369047619047619,"img-120.png",8.66666666666667
"226",0.5,"img-1200.png",4
"227",0.400591278640059,"img-1201.png",4.42857142857143
"228",0.372819100091827,"img-1202.png",3.875
"229",0.38671875,"img-1203.png",15
"230",0.39572192513369,"img-1204.png",1
"231",0.408294930875576,"img-1205.png",0.935483870967742
"232",0.117820719269995,"img-1206.png",6.7
"233",0.37037037037037,"img-1207.png",8.33333333333333
"234",0.37962962962963,"img-1208.png",6.25
"235",0.427368421052632,"img-1209.png",2.09090909090909
"236",0.377742946708464,"img-121.png",27
"237",0.260869565217391,"img-1210.png",4.4
"238",0.265700483091787,"img-1211.png",3.66666666666667
"239",0.259316770186335,"img-1212.png",3.66666666666667
"240",0.281505728314239,"img-1213.png",5.625
"241",0.252955082742317,"img-1214.png",5.625
"242",0.362637362637363,"img-1215.png",0.785714285714286
"243",0.413793103448276,"img-1216.png",13.5
"244",0.390756302521008,"img-1217.png",1.875
"245",0.381868131868132,"img-1218.png",8.66666666666667
"246",0.395833333333333,"img-1219.png",4
"247",0.389770723104056,"img-122.png",4.16666666666667
"248",0.358391608391608,"img-1220.png",1.81818181818182
"249",0.476190476190476,"img-1221.png",9.5
"250",0.566666666666667,"img-1222.png",6.33333333333333
"251",0.554545454545455,"img-1223.png",6.66666666666667
"252",0.205882352941176,"img-1224.png",3.88235294117647
"253",0.437229437229437,"img-1225.png",1.66666666666667
"254",0.510822510822511,"img-1226.png",1.53846153846154
"255",0.441269841269841,"img-1227.png",1.72727272727273
"256",0.383838383838384,"img-1228.png",9
"257",0.421052631578947,"img-1229.png",8.5
"258",0.337662337662338,"img-123.png",6.5
"259",0.328571428571429,"img-1230.png",1.625
"260",0.397321428571429,"img-1231.png",1.625
"261",0.3276740237691,"img-1232.png",29
"262",0.426470588235294,"img-1233.png",3
"263",0.21658615136876,"img-1234.png",5.5
"264",0.320833333333333,"img-1235.png",1.75
"265",0.375,"img-1236.png",2.33333333333333
"266",0.248785228377065,"img-1237.png",4.27272727272727
"267",0.264390243902439,"img-1238.png",4.36363636363636
"268",0.350617283950617,"img-1239.png",1.08695652173913
"269",0.339160839160839,"img-124.png",4.8
"270",0.365207373271889,"img-1240.png",8.66666666666667
"271",0.362903225806452,"img-1241.png",6.5
"272",0.428571428571429,"img-1242.png",0.5
"273",0.479117415287628,"img-1243.png",0.641025641025641
"274",0.470364741641337,"img-1244.png",2.6
"275",0.534126984126984,"img-1245.png",0.962962962962963
"276",0.32,"img-1246.png",1.38888888888889
"277",0.496503496503497,"img-1247.png",4.8
"278",0.410909090909091,"img-1248.png",7.66666666666667
"279",0.442307692307692,"img-1249.png",2.33333333333333
"280",0.315715292459478,"img-125.png",4.55555555555556
"281",0.412698412698413,"img-1250.png",3.16666666666667
"282",0.341137123745819,"img-1251.png",5.5
"283",0.364157119476268,"img-1252.png",7.5
"284",0.46551724137931,"img-1253.png",1.58823529411765
"285",0.512931034482759,"img-1254.png",5.4
"286",0.446120689655172,"img-1255.png",5.4
"287",0.489224137931034,"img-1256.png",5.4
"288",0.446969696969697,"img-1257.png",2.22222222222222
"289",0.435897435897436,"img-1258.png",1.85714285714286
"290",0.28,"img-1259.png",1.625
"291",0.385714285714286,"img-126.png",6.6
"292",0.425170068027211,"img-1260.png",2.375
"293",0.338383838383838,"img-1261.png",14
"294",0.43006993006993,"img-1262.png",12
"295",0.411242603550296,"img-1263.png",2.18181818181818
"296",0.379120879120879,"img-1264.png",4.8
"297",0.408333333333333,"img-1265.png",2.8
"298",0.393939393939394,"img-1266.png",7.33333333333333
"299",0.488095238095238,"img-1267.png",1
"300",0.254480286738351,"img-1268.png",1.13636363636364
"301",0.438423645320197,"img-1269.png",4.5
"302",0.383986928104575,"img-127.png",16
"303",0.324175824175824,"img-1270.png",1
"304",0.445945945945946,"img-1271.png",1.04
"305",0.417733990147783,"img-1272.png",1.125
"306",0.402310924369748,"img-1273.png",1.04
"307",0.427579365079365,"img-1274.png",1.04
"308",0.431992337164751,"img-1275.png",1.125
"309",0.441358024691358,"img-1276.png",8.33333333333333
"310",0.227053140096618,"img-1277.png",3.66666666666667
"311",0.256107171000788,"img-1278.png",5.625
"312",0.318181818181818,"img-1279.png",8.33333333333333
"313",0.37037037037037,"img-128.png",10.3333333333333
"314",0.335978835978836,"img-1280.png",1.3
"315",0.422258592471358,"img-1281.png",45
"316",0.408637873754153,"img-1282.png",8.2
"317",0.394675925925926,"img-1283.png",23
"318",0.240079365079365,"img-1284.png",4.44444444444444
"319",0.251984126984127,"img-1285.png",4
"320",0.243083003952569,"img-1286.png",21
"321",0.403645833333333,"img-1287.png",2.44444444444444
"322",0.214305829343847,"img-1288.png",4.25
"323",0.455641688199828,"img-1289.png",0.714285714285714
"324",0.359046283309958,"img-129.png",5.8
"325",0.296514259846084,"img-1290.png",1.55172413793103
"326",0.319602272727273,"img-1291.png",3.53846153846154
"327",0.284160756501182,"img-1292.png",3.75
"328",0.333487940630798,"img-1293.png",5.875
"329",0.457142857142857,"img-1294.png",6
"330",0.350550964187328,"img-1295.png",21
"331",0.384057971014493,"img-1296.png",2.31578947368421
"332",0.342652329749104,"img-1297.png",2.26315789473684
"333",0.362007168458781,"img-1298.png",2.26315789473684
"334",0.365277777777778,"img-1299.png",2.26315789473684
"335",0.325465838509317,"img-13.png",2.44444444444444
"336",0.39945652173913,"img-130.png",4.28571428571429
"337",0.360703812316716,"img-1300.png",2.21052631578947
"338",0.369175627240143,"img-1301.png",2.52941176470588
"339",0.352688172043011,"img-1302.png",2.15
"340",0.354300385109114,"img-1303.png",3
"341",0.348370927318296,"img-1304.png",3.07692307692308
"342",0.440577249575552,"img-1305.png",9.66666666666667
"343",0.454769736842105,"img-1306.png",1
"344",0.46875,"img-1307.png",2
"345",0.477079796264856,"img-1308.png",2.07142857142857
"346",0.361952861952862,"img-1309.png",2.21052631578947
"347",0.374666666666667,"img-131.png",4
"348",0.45141065830721,"img-1310.png",2.07692307692308
"349",0.366666666666667,"img-1311.png",1.47058823529412
"350",0.268376068376068,"img-1312.png",21.5
"351",0.385696040868455,"img-1313.png",1.19047619047619
"352",0.263888888888889,"img-1314.png",3.90909090909091
"353",0.27104532839963,"img-1315.png",7.5
"354",0.216780409474107,"img-1316.png",0.882352941176471
"355",0.210795902285264,"img-1317.png",45
"356",0.229880631497882,"img-1318.png",23.5
"357",0.21969696969697,"img-1319.png",46
"358",0.319805194805195,"img-132.png",3.71428571428571
"359",0.233883647798742,"img-1320.png",Inf
"360",0.243892828999212,"img-1321.png",0.865384615384615
"361",0.220293209876543,"img-1322.png",3.06666666666667
"362",0.36604774535809,"img-1323.png",2.66666666666667
"363",0.348639455782313,"img-1324.png",3.61538461538462
"364",0.371527777777778,"img-1325.png",9.2
"365",0.34608843537415,"img-1326.png",3.35714285714286
"366",0.335106382978723,"img-1327.png",7.5
"367",0.357142857142857,"img-1328.png",11.75
"368",0.323784722222222,"img-1329.png",15.3333333333333
"369",0.363636363636364,"img-133.png",3.71428571428571
"370",0.338541666666667,"img-1330.png",5.11111111111111
"371",0.340579710144928,"img-1331.png",7.33333333333333
"372",0.345108695652174,"img-1332.png",4.4
"373",0.337021276595745,"img-1333.png",9
"374",0.348936170212766,"img-1334.png",9
"375",0.328922495274102,"img-1335.png",7.33333333333333
"376",0.516233766233766,"img-1336.png",13
"377",0.458089668615984,"img-1337.png",2.27272727272727
"378",0.333333333333333,"img-1338.png",2.66666666666667
"379",0.364197530864198,"img-1339.png",3.57142857142857
"380",0.345779220779221,"img-134.png",4.33333333333333
"381",0.351851851851852,"img-1340.png",1.92307692307692
"382",0.443010752688172,"img-1341.png",2.41666666666667
"383",0.495726495726496,"img-1342.png",6.25
"384",0.57183908045977,"img-1343.png",13.5
"385",0.384398496240602,"img-1344.png",0.962962962962963
"386",0.312111801242236,"img-1345.png",1.69230769230769
"387",0.46484375,"img-1346.png",0.5
"388",0.405797101449275,"img-1347.png",1.4
"389",0.393719806763285,"img-1348.png",1.5
"390",0.400966183574879,"img-1349.png",1.5
"391",0.353896103896104,"img-135.png",5.2
"392",0.376984126984127,"img-1350.png",1.31578947368421
"393",0.5,"img-1351.png",1.5
"394",0.614285714285714,"img-1352.png",2.66666666666667
"395",0.648148148148148,"img-1353.png",0.571428571428571
"396",0.53125,"img-1354.png",2
"397",0.587301587301587,"img-1355.png",7
"398",0.619047619047619,"img-1356.png",7
"399",0.578125,"img-1357.png",2
"400",0.589285714285714,"img-1358.png",2
"401",0.609375,"img-1359.png",2
"402",0.331632653061224,"img-136.png",5.2
"403",0.578125,"img-1360.png",2
"404",0.568181818181818,"img-1361.png",1.25
"405",0.5,"img-1362.png",0.8
"406",0.698224852071006,"img-1363.png",1.57142857142857
"407",0.569230769230769,"img-1364.png",3.25
"408",0.696428571428571,"img-1365.png",1.71428571428571
"409",0.324675324675325,"img-1366.png",2.25
"410",0.589285714285714,"img-1367.png",3
"411",0.5,"img-1368.png",2
"412",0.541666666666667,"img-1369.png",1.5
"413",0.327922077922078,"img-137.png",4.33333333333333
"414",0.555555555555556,"img-1370.png",2.33333333333333
"415",0.472222222222222,"img-1371.png",2.33333333333333
"416",0.4125,"img-1372.png",1
"417",0.38,"img-1373.png",1.33333333333333
"418",0.398148148148148,"img-1374.png",5
"419",0.636363636363636,"img-1375.png",1.5
"420",0.616666666666667,"img-1376.png",1.14285714285714
"421",0.484848484848485,"img-1377.png",0.777777777777778
"422",0.46875,"img-1378.png",10
"423",0.428571428571429,"img-1379.png",1.25
"424",0.329545454545455,"img-138.png",5.2
"425",0.686868686868687,"img-1380.png",1.28571428571429
"426",0.505050505050505,"img-1381.png",1.5
"427",0.393382352941176,"img-1382.png",46
"428",0.408088235294118,"img-1383.png",46
"429",0.466448445171849,"img-1384.png",7.5
"430",0.377038043478261,"img-1385.png",2.31578947368421
"431",0.426573426573427,"img-1386.png",6
"432",0.437665782493369,"img-1387.png",1.58823529411765
"433",0.376847290640394,"img-1388.png",4.33333333333333
"434",0.407635467980296,"img-1389.png",4.33333333333333
"435",0.300324675324675,"img-139.png",5.2
"436",0.431216931216931,"img-1390.png",5
"437",0.422321428571429,"img-1391.png",1.44444444444444
"438",0.411764705882353,"img-1392.png",2.88888888888889
"439",0.429752066115702,"img-1393.png",2.81818181818182
"440",0.402548725637181,"img-1394.png",2
"441",0.451559934318555,"img-1395.png",2.45454545454545
"442",0.459770114942529,"img-1396.png",2.45454545454545
"443",0.34985632183908,"img-1397.png",11.5
"444",0.46,"img-1398.png",2.57142857142857
"445",0.306190476190476,"img-1399.png",12
"446",0.340123456790123,"img-14.png",2.6875
"447",0.331168831168831,"img-140.png",5.2
"448",0.404040404040404,"img-1400.png",1.4
"449",0.218573797678275,"img-1401.png",5.41666666666667
"450",0.209279688513952,"img-1402.png",5.41666666666667
"451",0.218573797678275,"img-1403.png",7.22222222222222
"452",0.262222222222222,"img-1404.png",6.14285714285714
"453",0.43452380952381,"img-1405.png",26
"454",0.432215743440233,"img-1406.png",1.1304347826087
"455",0.46551724137931,"img-1407.png",2.7
"456",0.383759733036707,"img-1408.png",1.28571428571429
"457",0.4625,"img-1409.png",1.55555555555556
"458",0.362012987012987,"img-141.png",5.2
"459",0.334150326797386,"img-1410.png",4.45454545454545
"460",0.459627329192547,"img-1411.png",2
"461",0.395652173913043,"img-1412.png",22
"462",0.369458128078818,"img-1413.png",27
"463",0.378787878787879,"img-1414.png",0.888888888888889
"464",0.374117647058824,"img-1415.png",0.793103448275862
"465",0.117924528301887,"img-1416.png",6
"466",0.125428194993412,"img-1417.png",4.78571428571429
"467",0.425,"img-1418.png",1.33333333333333
"468",0.380434782608696,"img-1419.png",2.1
"469",0.306818181818182,"img-142.png",4.33333333333333
"470",0.385026737967914,"img-1420.png",1.53846153846154
"471",0.411931818181818,"img-1421.png",2
"472",0.395555555555556,"img-1422.png",0.657894736842105
"473",0.315470171890799,"img-1423.png",2.93333333333333
"474",0.33806146572104,"img-1424.png",1.18421052631579
"475",0.381481481481481,"img-1425.png",2.66666666666667
"476",0.450980392156863,"img-1426.png",2.5
"477",0.326357466063348,"img-1427.png",3.84615384615385
"478",0.41025641025641,"img-1428.png",1.625
"479",0.379928315412186,"img-1429.png",4.14285714285714
"480",0.414285714285714,"img-143.png",6
"481",0.388888888888889,"img-1430.png",1.19047619047619
"482",0.485998193315267,"img-1431.png",0.757575757575758
"483",0.297399527186761,"img-1432.png",1.22857142857143
"484",0.418019480519481,"img-1433.png",1.08333333333333
"485",0.143207282913165,"img-1434.png",8.25
"486",0.328703703703704,"img-1435.png",1.78571428571429
"487",0.330109606705351,"img-1436.png",2.36842105263158
"488",0.44375,"img-1437.png",14
"489",0.379385964912281,"img-1438.png",1.57142857142857
"490",0.415954415954416,"img-1439.png",5
"491",0.4675,"img-144.png",4.5
"492",0.404558404558405,"img-1440.png",1.31578947368421
"493",0.347985347985348,"img-1441.png",2.18181818181818
"494",0.376262626262626,"img-1442.png",4
"495",0.3710407239819,"img-1443.png",2.18181818181818
"496",0.384615384615385,"img-1444.png",3
"497",0.369727047146402,"img-1445.png",1.03571428571429
"498",0.387096774193548,"img-1446.png",1
"499",0.415178571428571,"img-1447.png",2.36363636363636
"500",0.45748987854251,"img-1448.png",5.5
"501",0.428571428571429,"img-1449.png",6
"502",0.389952153110048,"img-145.png",Inf
"503",0.411764705882353,"img-1450.png",3.625
"504",0.420955882352941,"img-1451.png",5.33333333333333
"505",0.400673400673401,"img-1452.png",3.875
"506",0.489473684210526,"img-1453.png",2.8
"507",0.470689655172414,"img-1454.png",3
"508",0.481034482758621,"img-1455.png",2.7
"509",0.459165154264973,"img-1456.png",2.45454545454545
"510",0.380919698009609,"img-1457.png",0.763157894736842
"511",0.398385913426266,"img-1458.png",0.710526315789474
"512",0.456293706293706,"img-1459.png",2
"513",0.435406698564593,"img-146.png",5.66666666666667
"514",0.252264492753623,"img-1460.png",1.21052631578947
"515",0.3125,"img-1461.png",11.5
"516",0.199677938808374,"img-1462.png",8.375
"517",0.186843559977888,"img-1463.png",8.125
"518",0.4727969348659,"img-1464.png",2.45454545454545
"519",0.475421863536317,"img-1465.png",2.25
"520",0.477777777777778,"img-1466.png",0.933333333333333
"521",0.439153439153439,"img-1467.png",2.08333333333333
"522",0.357671957671958,"img-1468.png",3.125
"523",0.38981288981289,"img-1469.png",2
"524",0.22714552238806,"img-147.png",3.25
"525",0.382010582010582,"img-1470.png",3.57142857142857
"526",0.377136752136752,"img-1471.png",2.18181818181818
"527",0.406406406406406,"img-1472.png",2.27272727272727
"528",0.487771739130435,"img-1473.png",2.72727272727273
"529",0.528925619834711,"img-1474.png",2.58333333333333
"530",0.340919867235657,"img-1475.png",9.16666666666667
"531",0.538461538461538,"img-1476.png",2.2
"532",0.521428571428571,"img-1477.png",2
"533",0.402930402930403,"img-1478.png",8
"534",0.379120879120879,"img-1479.png",24
"535",0.489533011272142,"img-148.png",3
"536",0.379370629370629,"img-1480.png",12
"537",0.442396313364055,"img-1481.png",14.5
"538",0.351190476190476,"img-1482.png",2.71428571428571
"539",0.516624040920716,"img-1483.png",2.1
"540",0.426767676767677,"img-1484.png",5
"541",0.449131513647643,"img-1485.png",29
"542",0.455334987593052,"img-1486.png",4.83333333333333
"543",0.292413793103448,"img-1487.png",23
"544",0.26309067688378,"img-1488.png",8.33333333333333
"545",0.267142857142857,"img-1489.png",11.5
"546",0.415512465373961,"img-149.png",1.7
"547",0.535353535353535,"img-1490.png",4
"548",0.393048128342246,"img-1491.png",3.2
"549",0.385026737967914,"img-1492.png",3.2
"550",0.366304347826087,"img-1493.png",8.8
"551",0.484126984126984,"img-1494.png",3
"552",0.44421052631579,"img-1495.png",7.66666666666667
"553",0.335561497326203,"img-1496.png",24.5
"554",0.5625,"img-1497.png",2
"555",0.380952380952381,"img-1498.png",2.88888888888889
"556",0.368606701940035,"img-1499.png",2.77777777777778
"557",0.354901960784314,"img-15.png",2.26315789473684
"558",0.552910052910053,"img-150.png",2.375
"559",0.335664335664336,"img-1500.png",2.66666666666667
"560",0.396381578947368,"img-1501.png",7.5
"561",0.497751124437781,"img-1502.png",1.92857142857143
"562",0.365728900255754,"img-1503.png",1.90909090909091
"563",0.506393861892583,"img-1504.png",10.5
"564",0.345268542199488,"img-1505.png",1.90909090909091
"565",0.419507575757576,"img-1506.png",3.75
"566",0.363377609108159,"img-1507.png",3.625
"567",0.404174573055028,"img-1508.png",0.935483870967742
"568",0.428571428571429,"img-1509.png",0.857142857142857
"569",0.135026737967914,"img-151.png",6
"570",0.170471841704718,"img-1510.png",2.62962962962963
"571",0.515789473684211,"img-1511.png",2.125
"572",0.408432147562582,"img-1512.png",2.38461538461538
"573",0.316969696969697,"img-1513.png",4.8
"574",0.147058823529412,"img-1514.png",5.5
"575",0.331932773109244,"img-1515.png",Inf
"576",0.510835913312694,"img-1516.png",1.54545454545455
